"","Survey","Year","Cruise.Join.ID","Haul.Join.ID","Catch.Join.ID","Vessel.Number","Cruise.Number","Haul.Number","Starting.Latitude..dd.","Starting.Longitude..dd.","Ending.Latitude..dd.","Ending.Longitude..dd.","Stratum","Stratum.INPFC.Area","Stratum.Min.Depth..m.","Stratum.Max.Depth..m.","Stratum.Description","Stratum.Regulatory.Area.Name","Stratum.Type","Domain","Density","Gear.Performance","Satisfactory.Gear.Performance","Gear.Performance.Note","Gear.Depth","Bottom.Depth","Surface.Temperature","Gear.Temperature","Distance.Fished..km.","Net.Width..m.","Species.Code","Common.Name","Scientific.Name","Weight..kg.","Number.of.Fish","Effort..km2.","Weight.CPUE..kg.km2.","Number.CPUE..number.km2.","akfin_load_date"
"2785","GOA",2007,-623,-3522,NA,147,200701,187,57.24169,-151.0941,57.24681,-151.071,134,"Kodiak",101,200,"Kodiak Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",98,105,11.8,5.3,1.537,15.721,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024163177,0,0,"29-Sep-21"
"2786","GOA",2007,-623,-3530,NA,147,200701,195,57.65215,-151.0067,57.64459,-151.0231,31,"Kodiak",1,100,"Albatross Banks","CENTRAL GOA","SHELF",NA,NA,2.5,"Y","Bridle damaged",73,80,9.6,6.1,1.315,15.051,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.019792065,0,0,"29-Sep-21"
"2787","GOA",2003,1173315,1173555,1179731,134,200301,240,59.79426,-144.0692,59.79563,-144.043,40,"Yakutat",1,100,"Yakutat Shallows","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",92,98,14.7,6.6,1.501,16.011,30060,"Pacific ocean perch","Sebastes alutus",0.044,3,0.024032511,1.830853214,124.8309009,"29-Sep-21"
"2788","GOA",2005,-610,-12718,NA,134,200501,153,56.95755,-153.4158,56.96992,-153.423,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",101,107,9.7,6.4,1.48,16.061,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02377028,0,0,"29-Sep-21"
"2789","GOA",2005,-610,-12720,NA,134,200501,155,57.26678,-152.564,57.2538,-152.5645,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",94,100,8.4,6.9,1.458,16.08,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02344464,0,0,"29-Sep-21"
"2790","GOA",2005,-609,-13478,NA,147,200501,280,59.93266,-149.1302,59.92235,-149.1185,133,"Kodiak",101,200,"Kenai Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",191,198,14.6,5.7,1.358,17.057,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023163406,0,0,"29-Sep-21"
"2791","GOA",2007,-625,-2679,-54062,94,200701,2,52.61168,-169.33521,52.61455,-169.31461,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",161,168,4.2,3.9,1.444,16.396,30060,"Pacific ocean perch","Sebastes alutus",7.14,13,0.023675824,301.5734532,549.0833181,"29-Sep-21"
"2792","GOA",2007,-625,-2684,NA,94,200701,7,53.08639,-168.1089,53.07648,-168.0947,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",96,103,3.2,3.2,1.486,15.527,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023073122,0,0,"29-Sep-21"
"2793","GOA",2007,-625,-2698,NA,94,200701,21,54.1482,-164.4294,54.14982,-164.4061,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",81,87,5.6,3.7,1.552,15.927,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024718704,0,0,"29-Sep-21"
"2794","GOA",2007,-625,-2713,NA,94,200701,36,54.22676,-163.5752,54.23226,-163.59489,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",89,95,5.3,2.7,1.466,15.889,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023293274,0,0,"29-Sep-21"
"2795","GOA",2007,-623,-3542,NA,147,200701,207,58.11166,-151.7753,58.11965,-151.75281,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",86,93,8,5.9,1.634,15.507,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025338438,0,0,"29-Sep-21"
"2796","GOA",2007,-623,-3546,-81479,147,200701,211,58.53614,-149.8161,58.54292,-149.8391,131,"Kodiak",101,200,"Portlock Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",141,147,11.5,4.9,1.568,17.436,30060,"Pacific ocean perch","Sebastes alutus",119.35,150,0.027339648,4365.454888,5486.537354,"29-Sep-21"
"2797","GOA",2007,-623,-3571,-82033,147,200701,236,58.91236,-148.7314,58.90199,-148.75211,230,"Kodiak",201,300,"Kenai Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",275,281,13.3,4.8,1.702,17.851,30060,"Pacific ocean perch","Sebastes alutus",1.32,2,0.030382402,43.44620284,65.82758006,"29-Sep-21"
"2798","GOA",2003,1173315,1173581,NA,134,200301,266,55.87975,-134.4684,55.89318,-134.47479,50,"Southeastern",1,100,"Southeastern Shallows","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",79,85,11.6,8.3,1.581,15.624,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024701544,0,0,"29-Sep-21"
"2799","GOA",2003,1173315,1173597,1179272,134,200301,282,54.76602,-133.7168,54.75338,-133.7184,151,"Southeastern",101,200,"Prince of Wales Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",186,192,13.4,5.4,1.425,16.891,30060,"Pacific ocean perch","Sebastes alutus",45.7,358,0.024069675,1898.654635,14873.48707,"29-Sep-21"
"2800","GOA",2003,1173315,1173598,1173883,134,200301,283,54.81779,-133.72211,54.8149,-133.7431,151,"Southeastern",101,200,"Prince of Wales Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",147,153,13.3,5.7,1.411,16.196,30060,"Pacific ocean perch","Sebastes alutus",275.04,1893,0.022852556,12035.41521,82835.37299,"29-Sep-21"
"2801","GOA",2003,1173315,1173602,1173657,134,200301,287,54.66004,-133.7682,54.65978,-133.7462,251,"Southeastern",201,300,"Prince of Wales Slope/Gullies","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",238,244,13.6,5.1,1.435,16.954,30060,"Pacific ocean perch","Sebastes alutus",38.38,148,0.02432899,1577.541854,6083.277604,"29-Sep-21"
"2802","GOA",2003,1180649,1180660,1187221,143,200301,11,53.48087,-165.8523,53.47573,-165.87199,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",214,221,7,5.1,1.448,15.953,30060,"Pacific ocean perch","Sebastes alutus",2605.42,4276,0.023099944,112789.018,185108.6739,"29-Sep-21"
"2803","GOA",2005,-610,-12761,-359465,134,200501,196,59.22987,-141.5278,59.23045,-141.50211,340,"Yakutat",301,500,"Yakutat Gullies","EASTERN GOA","GULLY",NA,NA,0,"Y","Good performance",317,323,15.2,4.9,1.486,17.681,30060,"Pacific ocean perch","Sebastes alutus",5.26,7,0.026273966,200.1981734,266.4234246,"29-Sep-21"
"2804","GOA",2005,-610,-12797,-360163,134,200501,232,55.4833,-134.8523,55.48265,-134.87489,251,"Southeastern",201,300,"Prince of Wales Slope/Gullies","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",287,294,14.4,5.6,1.449,16.254,30060,"Pacific ocean perch","Sebastes alutus",520.01,987,0.023552046,22079.18582,41907.18717,"29-Sep-21"
"2805","GOA",2005,-610,-12799,-360196,134,200501,234,55.52174,-134.6573,55.52954,-134.6394,251,"Southeastern",201,300,"Prince of Wales Slope/Gullies","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",274,281,14.1,5.5,1.446,16.194,30060,"Pacific ocean perch","Sebastes alutus",94.99,152,0.023416524,4056.53717,6491.14275,"29-Sep-21"
"2806","GOA",2007,-625,-3179,-64077,94,200701,64,54.23652,-161.0509,54.23738,-161.0742,410,"Shumagin",501,700,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,3.3,"Y","Caught trawl gear",510,516,7.4,4.1,1.547,18.288,30060,"Pacific ocean perch","Sebastes alutus",0.578,1,0.028291536,20.43013854,35.34626045,"29-Sep-21"
"2807","GOA",2009,-636,-4796,-136063,143,200901,47,54.41489,-160.4725,54.41605,-160.495,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",125,131,5.8,4.3,1.488,16.473,30060,"Pacific ocean perch","Sebastes alutus",0.54,1,0.024511824,22.03018429,40.79663757,"29-Sep-21"
"2808","GOA",2009,-636,-4799,NA,143,200901,50,54.78558,-160.00031,54.79839,-159.9946,13,"Shumagin",1,100,"Shumagin Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",64,71,5.7,3.6,1.511,15.364,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023215004,0,0,"29-Sep-21"
"2809","GOA",2009,-636,-4803,-136154,143,200901,54,55.32986,-159.6109,55.3416,-159.6004,112,"Shumagin",101,200,"West Shumagin Gully","WESTERN GOA","GULLY",NA,NA,0,"Y","Good performance",126,132,5,2.9,1.5,16.556,30060,"Pacific ocean perch","Sebastes alutus",0.044,1,0.024834,1.771764516,40.26737537,"29-Sep-21"
"2810","GOA",2009,-636,-5270,NA,143,200901,60,55.77702,-157.94389,55.79004,-157.9391,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",117,123,6.2,3.9,1.509,16.753,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025280277,0,0,"29-Sep-21"
"2811","GOA",2003,1180649,1180674,NA,143,200301,25,54.24093,-163.6344,54.24648,-163.6548,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",84,92,6.9,6.1,1.487,14.304,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.021270048,0,0,"29-Sep-21"
"2812","GOA",2003,1180649,1180682,NA,143,200301,34,54.4605,-163.59061,54.4611,-163.5704,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",102,109,6.5,6,1.33,16.137,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02146221,0,0,"29-Sep-21"
"2813","GOA",2005,-610,-12816,NA,134,200501,251,59.42246,-139.7603,59.4297,-139.78101,142,"Yakutat",101,200,"Yakutat Flats","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",108,114,15.7,6.6,1.45,16.423,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02381335,0,0,"29-Sep-21"
"2814","GOA",2005,-610,-12817,NA,134,200501,252,59.29875,-140.23981,59.30854,-140.2244,142,"Yakutat",101,200,"Yakutat Flats","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",116,122,16.3,6.5,1.426,16.469,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023484794,0,0,"29-Sep-21"
"2815","GOA",2005,-610,-12826,NA,134,200501,261,58.7803,-140.9751,58.77107,-140.9661,440,"Yakutat",501,700,"Yakutat Slope","EASTERN GOA","SLOPE",NA,NA,5.1,"Y","Net came off bottom",621,627,15.5,4,1.18,17.273,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02038214,0,0,"29-Sep-21"
"2816","GOA",2005,-610,-12838,-361175,134,200501,273,59.61854,-144.22639,59.61639,-144.24921,341,"Yakutat",301,500,"Yakutat Slope","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",379,384,16.2,4.4,1.328,17.952,30060,"Pacific ocean perch","Sebastes alutus",1.21,2,0.023840256,50.75448854,83.8917166,"29-Sep-21"
"2817","GOA",2007,-625,-3335,NA,94,200701,140,57.29179,-152.5706,57.30433,-152.56281,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",78,84,8.3,5.9,1.509,15.813,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023861817,0,0,"29-Sep-21"
"2818","GOA",2009,-637,-6022,NA,94,200901,201,57.21714,-152.63071,57.21099,-152.65401,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,1.11,"Y","Completed tow",69,76,10,6,1.586,16.257,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025783602,0,0,"29-Sep-21"
"2819","GOA",2009,-637,-6039,NA,94,200901,218,58.23627,-148.57629,58.24229,-148.5542,430,"Kodiak",501,700,"Kodiak Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",511,516,12.1,4,1.488,17.3,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.0257424,0,0,"29-Sep-21"
"2820","GOA",2003,1180649,1180746,NA,143,200301,107,55.70846,-157.15961,55.71214,-157.1367,21,"Chirikof",1,100,"Semidi Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",78,85,8.8,6.4,1.52,15.429,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02345208,0,0,"29-Sep-21"
"2821","GOA",2003,1180649,1180748,1184531,143,200301,109,55.54487,-156.78819,55.55748,-156.7955,21,"Chirikof",1,100,"Semidi Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",94,101,8.5,7.1,1.508,16.011,30060,"Pacific ocean perch","Sebastes alutus",0.034,1,0.024144588,1.408183068,41.41714905,"29-Sep-21"
"2822","GOA",2003,1180649,1180797,1184240,143,200301,111,55.37673,-156.48,55.38556,-156.4962,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",159,166,9.1,5.5,1.455,15.035,30060,"Pacific ocean perch","Sebastes alutus",561.982,801,0.021875925,25689.51941,36615.59454,"29-Sep-21"
"2823","GOA",2003,1180649,1180750,NA,143,200301,112,55.1861,-156.216,55.18218,-156.23669,420,"Chirikof",501,700,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,1,"Y","Hung up",517,523,9.2,3.7,1.412,17.438,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024622456,0,0,"29-Sep-21"
"2824","GOA",2005,-610,-12871,NA,134,200501,306,57.00785,-153.47771,57.01528,-153.459,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",117,124,12.3,6.9,1.437,15.807,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022714659,0,0,"29-Sep-21"
"2825","GOA",2005,-610,-12872,NA,134,200501,307,57.16151,-153.3414,57.15153,-153.3559,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",110,117,11.9,7.3,1.444,14.711,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.021242684,0,0,"29-Sep-21"
"2826","GOA",2005,-608,-12896,-384207,143,200501,17,53.71135,-164.88029,53.71428,-164.9005,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",222,229,5.7,5.2,1.392,16.3,30060,"Pacific ocean perch","Sebastes alutus",63.06,107,0.0226896,2779.24688,4715.816938,"29-Sep-21"
"2827","GOA",2005,-608,-12900,NA,143,200501,21,54.22233,-163.9736,54.23459,-163.9725,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",66,74,5.4,5,1.385,14.223,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.019698855,0,0,"29-Sep-21"
"2828","GOA",2005,-608,-12903,NA,143,200501,24,54.60808,-163.72771,54.60674,-163.74879,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",63,70,5.7,5.1,1.393,15.324,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.021346332,0,0,"29-Sep-21"
"2829","GOA",2007,-625,-3356,NA,94,200701,161,55.94169,-153.76711,55.94593,-153.78999,134,"Kodiak",101,200,"Kodiak Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",162,168,10.6,4.9,1.536,16.768,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025755648,0,0,"29-Sep-21"
"2830","GOA",2009,-637,-5133,-119993,94,200901,98,55.12872,-157.0482,55.12368,-157.0679,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,2.1,"Y","Wing damaged",169,175,5.8,4.9,1.484,16.804,30060,"Pacific ocean perch","Sebastes alutus",112.32,186,0.024937136,4504.125895,7458.755488,"29-Sep-21"
"2831","GOA",2009,-637,-5134,-120041,94,200901,99,55.14545,-156.98981,55.14845,-156.96651,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",164,172,5.8,4.8,1.552,14.642,30060,"Pacific ocean perch","Sebastes alutus",206.01,328,0.022724384,9065.592273,14433.8346,"29-Sep-21"
"2832","GOA",2009,-637,-5151,NA,94,200901,116,55.9723,-154.67011,55.9656,-154.6929,420,"Chirikof",501,700,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",499,504,7.8,4.2,1.643,18.407,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.030242701,0,0,"29-Sep-21"
"2833","GOA",2003,1180649,1180752,NA,143,200301,114,55.95609,-157.0128,55.96589,-156.9982,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",102,109,8.1,6,1.455,16.39,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02384745,0,0,"29-Sep-21"
"2834","GOA",2007,-625,-3964,-76158,94,200701,212,58.7353,-149.381,58.7326,-149.3519,131,"Kodiak",101,200,"Portlock Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",164,170,12.4,5,1.736,17.166,30060,"Pacific ocean perch","Sebastes alutus",222.588,394,0.029800176,7469.351859,13221.39842,"29-Sep-21"
"2835","GOA",2009,-636,-5284,NA,143,200901,74,56.08585,-156.8403,56.08807,-156.8643,21,"Chirikof",1,100,"Semidi Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",72,78,5.4,4,1.532,15.41,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02360812,0,0,"29-Sep-21"
"2836","GOA",2009,-636,-5311,NA,143,200901,101,56.86431,-154.3643,56.87443,-154.38049,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",50,56,8.3,6.7,1.53,15.556,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02380068,0,0,"29-Sep-21"
"2837","GOA",2009,-636,-5319,-125621,143,200901,110,57.47614,-154.80631,57.4861,-154.79021,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",178,185,8.6,4.9,1.5,16.712,30060,"Pacific ocean perch","Sebastes alutus",0.444,1,0.025068,17.71182384,39.89149513,"29-Sep-21"
"2838","GOA",2003,1180649,1180832,NA,143,200301,182,57.56738,-150.0291,57.57675,-150.0117,430,"Kodiak",501,700,"Kodiak Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",497,503,12,4,1.511,17.091,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025824501,0,0,"29-Sep-21"
"2839","GOA",2003,1180649,1180844,NA,143,200301,197,58.04814,-152.44659,58.04838,-152.4696,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",190,198,10,6.5,1.37,14.57,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.0199609,0,0,"29-Sep-21"
"2840","GOA",2005,-608,-12968,NA,143,200501,89,55.09144,-156.89819,55.09563,-156.8754,320,"Chirikof",301,500,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,6.3,"Y","Unspecified mechanical problems",330,336,8.3,4.2,1.553,17.211,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.026728683,0,0,"29-Sep-21"
"2841","GOA",2005,-608,-12983,-386034,143,200501,104,55.58398,-155.9516,55.5715,-155.94749,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",186,193,11.7,4.6,1.437,15.222,30060,"Pacific ocean perch","Sebastes alutus",85.45,182,0.021874014,3906.461795,8320.375035,"29-Sep-21"
"2842","GOA",2005,-608,-12991,NA,143,200501,112,56.37495,-155.4093,56.38281,-155.3909,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",41,49,9.3,7.7,1.463,14.557,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.021296891,0,0,"29-Sep-21"
"2843","GOA",2007,-625,-4008,NA,94,200701,256,57.89385,-136.9897,57.88986,-136.9661,350,"Southeastern",301,500,"Southeastern Deep Gullies","EASTERN GOA","GULLY",NA,NA,0,"Y","Good performance",436,442,14.4,4.4,1.494,19.497,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.029128518,0,0,"29-Sep-21"
"2844","GOA",2007,-625,-4024,-77577,94,200701,272,54.75716,-133.86819,54.74693,-133.8523,251,"Southeastern",201,300,"Prince of Wales Slope/Gullies","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",205,211,13,5.8,1.562,16.109,30060,"Pacific ocean perch","Sebastes alutus",14.814,58,0.025162258,588.7388962,2305.039556,"29-Sep-21"
"2845","GOA",2007,-624,-2738,NA,143,200701,7,52.96521,-167.8665,52.96549,-167.8878,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",110,117,4.1,3.8,1.442,15.786,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022763412,0,0,"29-Sep-21"
"2846","GOA",2007,-624,-2740,NA,143,200701,9,53.08673,-167.41901,53.09258,-167.4384,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",101,108,4,3.5,1.477,14.92,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02203684,0,0,"29-Sep-21"
"2847","GOA",2007,-623,-3831,NA,147,200701,250,59.70494,-144.6593,59.70965,-144.633,41,"Yakutat",1,100,"Middleton Shallows","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",120,127,13.3,6.3,1.588,15.009,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023834292,0,0,"29-Sep-21"
"2848","GOA",2007,-623,-3833,-74675,147,200701,252,59.87005,-143.83369,59.85649,-143.8416,141,"Yakutat",101,200,"Yakataga Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",112,119,12.7,5.9,1.606,16.063,30060,"Pacific ocean perch","Sebastes alutus",0.32,6,0.025797178,12.40445757,232.5835795,"29-Sep-21"
"2849","GOA",2007,-623,-3845,-75008,147,200701,264,59.10773,-141.5352,59.09779,-141.5103,341,"Yakutat",301,500,"Yakutat Slope","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",331,338,13.1,4.5,1.839,16.433,30060,"Pacific ocean perch","Sebastes alutus",412.362,453,0.030220287,13645.20463,14989.93044,"29-Sep-21"
"2850","GOA",2007,-623,-3855,-75207,147,200701,274,58.49191,-138.51421,58.50561,-138.5139,143,"Yakutat",101,200,"Fairweather Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",113,120,13.4,6.2,1.53,16.106,30060,"Pacific ocean perch","Sebastes alutus",0.128,9,0.02464218,5.19434563,365.2274271,"29-Sep-21"
"2851","GOA",2003,1180649,1180925,1182581,143,200301,224,59.63259,-149.1035,59.6197,-149.1024,133,"Kodiak",101,200,"Kenai Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",190,196,13.7,5.5,1.456,17.36,30060,"Pacific ocean perch","Sebastes alutus",1.714,2,0.02527616,67.81093331,79.12594318,"29-Sep-21"
"2852","GOA",2003,1180649,1180927,NA,143,200301,226,59.71443,-149.1853,59.72509,-149.2001,133,"Kodiak",101,200,"Kenai Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",240,246,14,5.4,1.48,17.849,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02641652,0,0,"29-Sep-21"
"2853","GOA",2005,-608,-13008,-386477,143,200501,129,55.8718,-155.0201,55.85952,-155.0256,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",138,145,8.9,5.3,1.436,16.74,30060,"Pacific ocean perch","Sebastes alutus",106.42,143,0.02403864,4427.039134,5948.755836,"29-Sep-21"
"2854","GOA",2005,-608,-13018,-386644,143,200501,139,56.19765,-154.3658,56.20577,-154.3483,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",125,132,10.4,5.5,1.443,15.322,30060,"Pacific ocean perch","Sebastes alutus",0.338,2,0.022109646,15.28744513,90.45825519,"29-Sep-21"
"2855","GOA",2005,-608,-13020,-386666,143,200501,141,56.14946,-153.7899,56.14324,-153.8087,231,"Kodiak",201,300,"Kodiak Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",265,271,10.4,4.6,1.391,16.822,30060,"Pacific ocean perch","Sebastes alutus",17.5,26,0.023399402,747.8823604,1111.139507,"29-Sep-21"
"2856","GOA",2005,-608,-13031,NA,143,200501,152,57.3139,-153.06779,57.31823,-153.0453,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",90,97,10.4,4.4,1.458,15.105,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02202309,0,0,"29-Sep-21"
"2857","GOA",2007,-624,-2762,-55918,143,200701,31,53.81904,-163.9178,53.81158,-163.9362,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",102,109,3.3,3.4,1.494,16.029,30060,"Pacific ocean perch","Sebastes alutus",6.03,11,0.023947326,251.8026439,459.341473,"29-Sep-21"
"2858","GOA",2007,-624,-2764,NA,143,200701,33,54.06827,-163.30389,54.07972,-163.3168,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",75,82,5.6,3,1.563,14.983,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023418429,0,0,"29-Sep-21"
"2859","GOA",2007,-624,-2766,NA,143,200701,35,54.19788,-162.66409,54.21108,-162.6648,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",68,75,5.2,3,1.485,14.203,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.021091455,0,0,"29-Sep-21"
